ai1F,ai2F,ai1B,ai2B
3.5986860000000003,3.559879,-0.015252000000000003,-0.005183
3.6020449999999995,3.554333,-0.013411,-0.002903
3.606978,3.548544,-0.019217,-0.002792
3.59758,3.545107,-0.023599,-0.002002
3.595146,3.545524,-0.023899,-0.003569
3.604347,3.551114,-0.030397000000000007,-0.004155
3.606257,3.551874,-0.021546,-0.005531
3.598835,3.553484,-0.015103,-0.008657999999999999
3.58653,3.5589510000000004,-0.016834000000000002,-0.009867
3.597837,3.563016,-0.001338,-0.009835
3.608115,3.563517,-0.016166999999999997,-0.011833
3.60006,3.564315,-0.022507,-0.012182
3.597993,3.5685860000000003,-0.017876,-0.010686
3.598764,3.568042,-0.031069,-0.011851
3.602071,3.566067,-0.025091,-0.010607
3.586796,3.561114,-0.025852,-0.009776
3.575697,3.555949,-0.026875,-0.008499
3.578133,3.548374,-0.008586,-0.00645
3.569684,3.5369870000000003,-0.004992,-0.003144
3.552307,3.528196,-0.015629,-0.004346
3.561434,3.524716,-0.005316,-0.001259
3.577914,3.520457,-0.014241,-0.000393
3.5826010000000004,3.52097,-0.019103,-0.001061
3.5733870000000003,3.524121,-0.018175,-0.002119
3.579942,3.532821,-0.02855,-0.003047
3.588696,3.5381120000000004,-0.009534,-0.00236
3.573229,3.542825,-0.010026,-0.002101
3.558183,3.545831,-0.018721,-0.003339
3.560032,3.545039,-0.005378,-0.002046
3.569286,3.543109,-0.013000000000000001,0.001324
3.5672940000000004,3.5329620000000004,-0.01852,-0.000874
3.578052,3.5294480000000004,-0.028116,-0.00271
3.579761,3.520889,-0.035171,0.00042
3.5920660000000004,3.517439,-0.025382,-0.00177
3.5911699999999995,3.514221,-0.028547000000000006,-0.003593
3.5791690000000003,3.516836,-0.027516,-0.002212
3.578637,3.520811,-0.008066,-0.0007650000000000001
3.5719800000000004,3.5276019999999995,-0.008095,0.001291
3.563606,3.535996,-0.012348,0.0029100000000000003
3.556462,3.545027,-0.010883,0.003034
3.576536,3.5530150000000003,-0.0209,0.0055780000000000005
3.573037,3.556179,-0.026175,0.005162
3.563103,3.557964,-0.025085,0.001391
3.562611,3.553653,-0.035541,-0.001637
3.5573410000000005,3.547781,-0.016471,6.3e-05
3.532288,3.536359,-0.004282,-0.004124
3.528756,3.528459,-0.016399,-0.006267
3.5195769999999995,3.514224,-0.011526,-0.004415
3.517671,3.509733,-0.006612000000000001,-0.003405
3.531375,3.501977,-0.019506,-0.002843
3.542835,3.499264,-0.021422,-0.004674
3.548388,3.499799,-0.019864,2e-06
3.55511,3.5051339999999995,-0.027808,0.001006
3.560422,3.511074,-0.015988,-0.000925
3.539042,3.515797,-0.013055,0.000516
3.5257690000000004,3.52109,-0.012671,0.002535
3.519944,3.51911,0.005108,0.0029760000000000003
3.500849,3.515235,-0.009118,-0.001264
3.51389,3.507704,-0.021599,-0.001339
3.536303,3.493069,-0.020828,-0.00164
3.555624,3.484,-0.023807,-0.005002
3.555168,3.470624,-0.024185,-0.007997
3.563352,3.4619160000000004,-0.024427,-0.00845
3.55196,3.451798,-0.013546,-0.005124
3.5580550000000004,3.45371,-0.012468,-0.006742000000000001
3.556738,3.451365,-0.006983,-0.005407
3.5285370000000005,3.4542330000000003,0.000822,-0.001574
3.525046,3.461202,-0.012838,-0.0023420000000000003
3.5250760000000003,3.465443,-0.019491,-0.001883
3.54126,3.471047,-0.018294,-0.0029170000000000003
3.542184,3.472517,-0.030497000000000007,-0.005486
3.546783,3.480132,-0.021139,-0.005004
3.5245940000000004,3.469865,-0.01936,-0.009266
3.536458,3.473177,-0.016528,-0.010368
3.520192,3.4644470000000003,-0.004007999999999999,-0.01246
3.514211,3.46466,-0.003233,-0.011416
3.503979,3.455087,-0.010926,-0.016505000000000002
3.511118,3.458407,-0.007665000000000002,-0.015828000000000002
3.512974,3.451833,-0.020614,-0.014578
3.512093,3.4521330000000003,-0.030965,-0.017124
3.5080940000000003,3.4517870000000004,-0.018346,-0.014669
3.485574,3.451014,-0.026472,-0.012368
3.481678,3.450377,-0.019205,-0.011685
3.472799,3.450781,-0.010845,-0.01064
3.467233,3.4529330000000003,-0.014136,-0.009047
3.479075,3.455197,-0.003196,-0.008227
3.476139,3.459204,-0.012308,-0.010742
3.4866269999999995,3.461963,-0.029096,-0.012528
3.5159550000000004,3.467336,-0.025003,-0.012104
3.534457,3.4720440000000004,-0.031753,-0.012669
3.518419,3.476427,-0.024753,-0.011976
3.517113,3.477385,-0.012726,-0.011389
3.5103190000000004,3.477814,-0.021492,-0.005497999999999999
3.50577,3.4804510000000004,-0.006053,-0.004509
3.505252,3.475767,-0.009442,-0.003543
3.496601,3.472147,-0.013625,0.00023
3.493893,3.469383,-0.010972,0.000269
3.504465,3.467385,-0.015821,0.001834
3.482411,3.456225,-0.025987,-0.002697
3.4908690000000004,3.455021,-0.029458,0.000143
3.5179370000000003,3.45824,-0.019095,0.000144
3.501871,3.45359,-0.016531999999999998,-0.003436
3.4908870000000003,3.460754,-0.01703,-0.002209
3.477324,3.469239,-0.014335,-0.000669
3.5003040000000003,3.482762,-0.01182,0.000605
3.487643,3.4843870000000003,-0.019485,-0.003165
3.476177,3.495486,-0.021577,0.002188
3.477986,3.496229,-0.024527,0.001069
3.4901660000000003,3.493775,-0.02457,0.000624
3.484778,3.4862040000000003,-0.019421,0.002599
3.4750589999999995,3.476347,-0.027473,0.000392
3.482188,3.467053,-0.019037,0.00265
3.473267,3.457104,-0.009309,0.001928
3.452325,3.4475260000000003,-0.020092,-0.001236
3.443832,3.4387449999999995,-0.021861,-0.000235
3.457066,3.439231,-0.01286,-0.000178
3.468614,3.4389160000000003,-0.026843,-0.002247
3.459569,3.438843,-0.031985,-0.003317
3.46759,3.4432120000000004,-0.020741,-0.003114
3.496609,3.452496,-0.022221,-0.003258
3.48995,3.454283,-0.028129,-0.004752
3.479998,3.452356,-0.020027,-0.006146
3.480148,3.451088,-0.029221,-0.009279
3.46834,3.444689,-0.01654,-0.004712
3.466285,3.429953,-0.017469,-0.010613
3.450739,3.413468,-0.041278,-0.011772
3.453825,3.40513,-0.022451,-0.006388
3.4757480000000003,3.394072,-0.016478,-0.007451
3.4742589999999995,3.383535,-0.032356,-0.007697
3.4743980000000003,3.381599,-0.011468,-0.00445
3.490174,3.3889440000000004,-0.006271,-0.001831
3.5032980000000005,3.3932300000000004,-0.015102,-0.000454
3.481967,3.3956800000000005,-0.001929,-0.001455
3.466443,3.407963,-0.013295,0.001313
3.468524,3.411524,-0.01412,0.001888
3.4608440000000003,3.415042,-0.007361,0.001594
3.456281,3.412923,-0.027295,-0.001862
3.468865,3.416688,-0.019984,0.000768
3.457901,3.4122800000000004,-0.0006230000000000001,0.002377
3.465001,3.408995,-0.018968,-0.002865
3.455931,3.403107,-0.020333,0.000914
3.4462589999999995,3.397152,-0.020901,-0.000417
3.4501480000000004,3.394839,-0.026101,0.002149
3.435257,3.386211,-0.022224,-0.000651
3.41422,3.38369,-0.036305,-0.000483
3.423024,3.385077,-0.032727,0.000721
3.4328260000000004,3.387978,-0.029107,-0.001568
3.4231769999999995,3.387479,-0.034231,-0.003191
3.432775,3.396603,-0.023954,-0.003986
3.440849,3.401534,-0.01611,-0.000987
3.441262,3.402557,-0.012534,-0.002485
3.43236,3.403425,-0.016611,-0.003508
3.430556,3.4077660000000005,-0.020462,-0.000439
3.4331660000000004,3.401404,-0.019933000000000003,-0.002044
3.441882,3.400291,-0.011609,-0.002725
3.437602,3.398134,-0.026412,-0.007434
3.438097,3.399724,-0.013872999999999998,-0.007044
3.458679,3.399056,-0.012774,-0.008862
3.463366,3.399436,-0.016447,-0.013007
3.448488,3.404069,-0.008421,-0.013729
3.44205,3.404471,-0.019531,-0.011145
3.445439,3.407599,-0.010566,-0.013474000000000002
3.431076,3.404152,-0.009397,-0.011894
3.418839,3.406822,-0.027698,-0.010102
3.419744,3.4039580000000003,-0.012818,-0.008190000000000001
3.42299,3.398903,-0.008448,-0.008990999999999999
3.431894,3.3968010000000004,-0.014398,-0.007237
3.414601,3.39185,-0.011482,-0.004701
3.429762,3.3909580000000004,-0.012902,-0.007316
3.420856,3.382734,-0.012317,-0.004802000000000001
3.415337,3.386552,-0.013237,-0.007647
3.4076160000000004,3.384077,-0.023662,-0.006418999999999999
3.402867,3.385131,-0.033444,-0.009652
3.409993,3.384281,-0.014049,-0.009069
3.4104970000000003,3.387981,-0.01761,-0.008699
3.4131620000000003,3.38564,-0.032364,-0.009267
3.417494,3.380056,-0.003665,-0.006528
3.4337190000000004,3.378525,-0.004992,-0.005335
3.417335,3.3702589999999994,-0.017373,0.000162
3.414914,3.36478,-0.003805,-0.000973
3.410357,3.355311,-0.017319,-9.7e-05
3.406284,3.356289,-0.027676,0.001822
3.39698,3.3498879999999995,-0.018716,-7e-05
3.414832,3.353649,-0.037279,-0.004322
3.4117610000000003,3.3495699999999995,-0.026032,-0.007210999999999999
3.414425,3.355811,-0.010688,-0.005574
3.415477,3.35143,-0.027353,-0.010904
3.417446,3.352567,-0.014327,-0.013556
3.4161410000000005,3.3500660000000004,-0.006167,-0.008705
3.408488,3.3469,-0.014819,-0.009437
3.397203,3.342451,-0.011391,-0.008545
3.3884220000000003,3.337481,-0.017081,-0.005346
3.397217,3.336993,-0.017802000000000002,-0.000798
3.39782,3.329679,-0.016267,0.000719
3.399325,3.3311910000000005,-0.016599000000000003,0.001444
3.398633,3.32775,-0.017789,0.002483
3.401193,3.329192,-0.020646,0.000385
3.397043,3.330515,-0.007918999999999999,0.001023
3.388724,3.333765,-0.025751,-0.0058850000000000005
3.389632,3.336894,-0.027736,-0.008657999999999999
3.381399,3.342638,-0.026123,-0.010481
3.378374,3.3477650000000003,-0.040059,-0.01261
3.377593,3.34901,-0.027513,-0.014422999999999997
3.379145,3.350817,-0.019452,-0.00868
3.37871,3.3519120000000004,-0.021453,-0.005037
3.3847620000000003,3.3486550000000004,-0.00962,0.001761
3.374289,3.344701,-0.010163,0.005794
3.374213,3.343446,-0.009428,0.011864
3.377042,3.3409480000000005,-0.008092,0.013531
3.364796,3.338496,-0.019628,0.013499
3.357238,3.338965,-0.023699,0.007793
3.353296,3.340653,-0.029752,0.003015
3.370317,3.3420050000000003,-0.023192,-0.00014
3.358048,3.343891,-0.018307,-0.010959
3.354676,3.3488230000000003,-0.022938,-0.01146
3.3604199999999995,3.346793,-0.012266,-0.015012
3.3761019999999995,3.3517019999999995,-0.007751000000000002,-0.01389
3.3630730000000004,3.350734,-0.011661,-0.013052
3.359946,3.35102,-0.007955,-0.00807
3.366977,3.346861,-0.023853,-0.0055780000000000005
3.372982,3.3494300000000004,-0.024042,-0.0015279999999999998
3.36942,3.344618,-0.011795,0.0008150000000000001
3.356619,3.342054,-0.027361,0.000408
3.36677,3.343692,-0.014168,0.00021
3.3747510000000003,3.344431,-0.001308,-0.003716
3.369047,3.345733,-0.014188,-0.006028
3.3566830000000003,3.346608,-0.004850999999999999,-0.011316
3.368621,3.353251,-0.003849,-0.015615
3.375236,3.351957,-0.024428,-0.017276
3.368067,3.3522199999999995,-0.012312,-0.01734
3.3521940000000003,3.3500980000000005,-0.025694,-0.020976
3.3590190000000004,3.348095,-0.023319,-0.015315
3.3656269999999995,3.338488,0.002555,-0.011253
3.338557,3.327226,-0.015311000000000003,-0.009274
3.3368580000000003,3.3185300000000004,-0.011866,-0.00604
3.335002,3.306738,-0.001844,-0.001475
3.335151,3.2967190000000004,-0.018851,-0.001846
3.323963,3.283704,-0.021617,-0.002347
3.3206050000000005,3.280493,-0.020995,-0.003406
3.33425,3.276379,-0.031263,-0.006958
3.334152,3.2744020000000003,-0.028879,-0.007092
3.334242,3.275284,-0.028953,-0.010399
3.341595,3.284022,-0.018444,-0.011055
3.358803,3.294931,-0.005524,-0.010607
3.357422,3.2983839999999995,-0.007861,-0.007195
3.351381,3.306535,-0.012225,-0.007365999999999998
3.340012,3.308668,-0.015232,-0.002259
3.347653,3.3050839999999995,-0.014255,0.001417
3.346052,3.292079,-0.022017,0.005655
3.3363120000000004,3.283344,-0.027572000000000003,0.006234
3.339586,3.269384,-0.0255,0.009096
3.337054,3.254398,-0.022331,0.008867
3.329892,3.245325,-0.0248,0.008757
3.332668,3.245134,-0.013693,0.005609
3.33212,3.246528,-0.012288,0.0026260000000000003
3.3289190000000004,3.251923,-0.027575,0.000595
3.323468,3.2637970000000003,-0.027639,-0.001945
3.323868,3.2758700000000003,-0.033112,-0.003924
3.322024,3.287214,-0.0354,-0.004279
3.328571,3.296496,-0.029027,-0.00222
3.337365,3.305747,-0.03068,-0.000116
3.330903,3.307768,-0.029158,0.000741
3.324742,3.3085050000000003,-0.010551,0.00545
3.324143,3.3000580000000004,-0.021018,0.005938000000000001
3.322659,3.2948480000000004,-0.013263,0.00586
3.316582,3.285778,-0.015637,0.003812
3.314313,3.277222,-0.031934,0.001472
3.30969,3.269215,-0.023222,-0.00238
3.31694,3.272166,-0.023833,-0.005655
3.3153980000000005,3.275796,-0.028367000000000007,-0.008046
3.3145620000000005,3.280641,-0.013337,-0.012088
3.318192,3.29118,-0.010143,-0.010763
3.312732,3.304463,-0.011992,-0.008739
3.307639,3.308865,-0.001504,-0.009649
3.296896,3.309961,-0.013834,-0.008652
3.2900339999999995,3.3124830000000003,-0.022703,-0.003954999999999999
3.299378,3.308377,-0.014962,-0.003891
3.297178,3.297981,-0.024362,-0.006895999999999999
3.294934,3.28722,-0.027365,-0.005695
3.302373,3.284002,-0.008089,-0.005191
3.308933,3.273617,-0.016942,-0.010034
3.3017199999999995,3.265934,-0.017718,-0.01217
3.302447,3.261741,-0.006619,-0.01204
3.3030150000000003,3.264018,-0.017312,-0.012443
3.300314,3.264011,-0.02062,-0.015146
3.293099,3.266834,-0.015166999999999996,-0.014512
3.293454,3.273714,-0.02628,-0.010887
3.297463,3.281671,-0.023069,-0.010503
3.292527,3.2862410000000004,-0.010906,-0.008151
3.293025,3.2858629999999995,-0.019879,-0.006084
3.294019,3.286059,-0.006425,-0.003165
3.305493,3.282932,-0.006111999999999999,-0.001727
3.307582,3.271607,-0.021832,-0.004277
3.2974370000000004,3.258296,-0.017105000000000002,-0.0044280000000000005
3.2998160000000003,3.249633,-0.018369,-0.005932
3.317768,3.243418,-0.026275,-0.008145
3.3194790000000003,3.233669,-0.026256,-0.011728
3.304004,3.230328,-0.020738,-0.009865
3.2947580000000003,3.232595,-0.016356,-0.009303
3.293799,3.23386,-0.010664,-0.008968
3.274669,3.22968,-0.011188,-0.005267
3.270624,3.229594,-0.011035,-0.0032409999999999995
3.268175,3.227912,-0.010252,-9.9e-05
3.262274,3.222818,-0.015655000000000002,0.00225
3.262552,3.215491,-0.027583,0.000121
3.27428,3.215046,-0.024514,0.00182
3.292437,3.2167060000000003,-0.021932,0.001324
3.295584,3.21644,-0.023895,-0.001978
3.285403,3.217621,-0.021152,-0.003644
3.291027,3.222259,-0.01593,-0.002382
3.301248,3.229479,-0.016316,-0.003721
3.2890900000000003,3.226348,-0.014427,-0.003961999999999999
3.274616,3.225548,-0.021785,-0.00054
3.263095,3.224666,-0.026522000000000004,0.000607
3.279132,3.22166,-0.018404,0.003079
3.278133,3.211897,-0.024053,0.004952000000000001
3.259742,3.208883,-0.024877,0.00599
3.263775,3.203504,-0.011498,0.006954000000000001
3.266116,3.200855,-0.018152,0.00628
3.263492,3.196958,-0.016578,0.005736
3.262058,3.202956,-0.013815,0.003619
3.262674,3.208189,-0.027489,0.000173
3.272135,3.215562,-0.026448000000000003,-0.002939
3.264691,3.2254970000000003,-0.027252,-0.004744
3.2606580000000003,3.234202,-0.031918,-0.009507
3.2806370000000005,3.244661,-0.014895,-0.010534
3.276035,3.244541,-0.013656,-0.009132
3.27244,3.2455580000000004,-0.017359,-0.009274
3.2639,3.242075,-0.01164,-0.007628
3.269494,3.239175,-0.014386,-0.004021
3.279702,3.232118,-0.014106,-0.002915
3.266894,3.224008,-0.019801,-0.0017120000000000002
3.272379,3.223656,-0.018375,-0.001637
3.275959,3.221946,-0.024033,-0.004529
3.277401,3.219725,-0.022436,-0.004424
3.267,3.22071,-0.00801,-0.00831
3.258172,3.22432,-0.016481,-0.01118
3.261635,3.226253,-0.007917,-0.012276
3.235732,3.224549,-0.005635,-0.012932
3.225643,3.2282490000000004,-0.026962,-0.014991999999999997
3.2280830000000003,3.228841,-0.016038,-0.013112
3.23482,3.229555,-0.023828,-0.011973
3.238734,3.229833,-0.030401,-0.011005
